PERMNO,date,TICKER,PERMCO,PRC,VOL,RET
84398,2023/12/28,SPY,46699,476.69,77158116,0.000378
84398,2023/12/29,SPY,46699,475.31,122283149,-0.002895
84398,2024/1/2,SPY,46699,472.64999,123007793,-0.005596
84398,2024/1/3,SPY,46699,468.79001,103585866,-0.008167
84398,2024/1/4,SPY,46699,467.28,84232169,-0.003221
84398,2024/1/5,SPY,46699,467.92001,86118913,0.00137
84398,2024/1/8,SPY,46699,474.60001,74879074,0.014276
84398,2024/1/9,SPY,46699,473.88,65931439,-0.001517
84398,2024/1/10,SPY,46699,476.56,67310640,0.005655
84398,2024/1/11,SPY,46699,476.35001,77940723,-0.000441
84398,2024/1/12,SPY,46699,476.67999,58026420,0.000693
84398,2024/1/16,SPY,46699,474.92999,85014870,-0.003671
84398,2024/1/17,SPY,46699,472.29001,68843871,-0.005559
84398,2024/1/18,SPY,46699,476.48999,91856248,0.008893
84398,2024/1/19,SPY,46699,482.42999,110834483,0.012466
84398,2024/1/22,SPY,46699,483.45001,75844931,0.002114
84398,2024/1/23,SPY,46699,484.85999,49945297,0.002916
84398,2024/1/24,SPY,46699,485.39001,81765039,0.001093
84398,2024/1/25,SPY,46699,488.03,72524989,0.005439
84398,2024/1/26,SPY,46699,487.41,76641609,-0.00127
84398,2024/1/29,SPY,46699,491.26999,61322751,0.007919
84398,2024/1/30,SPY,46699,490.89001,58618386,-0.000773
84398,2024/1/31,SPY,46699,482.88,126011062,-0.016317
84398,2024/2/1,SPY,46699,489.20001,91891637,0.013088
84398,2024/2/2,SPY,46699,494.35001,99228192,0.010527
84398,2024/2/5,SPY,46699,492.54999,75757102,-0.003641
84398,2024/2/6,SPY,46699,493.98001,55918602,0.002903
84398,2024/2/7,SPY,46699,498.10001,70556506,0.00834
84398,2024/2/8,SPY,46699,498.32001,52343636,0.000442
84398,2024/2/9,SPY,46699,501.20001,63979375,0.005779
84398,2024/2/12,SPY,46699,500.98001,56502283,-0.000439
84398,2024/2/13,SPY,46699,494.07999,113099199,-0.013773
84398,2024/2/14,SPY,46699,498.57001,68387827,0.009088
84398,2024/2/15,SPY,46699,502.01001,61682960,0.0069
84398,2024/2/16,SPY,46699,499.51001,75532928,-0.00498
84398,2024/2/20,SPY,46699,496.76001,71736740,-0.005505
84398,2024/2/21,SPY,46699,497.20999,59603771,0.000906
84398,2024/2/22,SPY,46699,507.5,76402535,0.020695
84398,2024/2/23,SPY,46699,507.85001,61321818,0.00069
84398,2024/2/26,SPY,46699,505.98999,50386738,-0.003663
84398,2024/2/27,SPY,46699,506.92999,48854528,0.001858
84398,2024/2/28,SPY,46699,506.26001,56506634,-0.001322
84398,2024/2/29,SPY,46699,508.07999,83924795,0.003595
84398,2024/3/1,SPY,46699,512.84998,76844844,0.009388
84398,2024/3/4,SPY,46699,512.29999,49799257,-0.001072
84398,2024/3/5,SPY,46699,507.17999,72855623,-0.009994
84398,2024/3/6,SPY,46699,509.75,68382367,0.005067
84398,2024/3/7,SPY,46699,514.81,58652085,0.009926
84398,2024/3/8,SPY,46699,511.72,86532535,-0.006002
84398,2024/3/11,SPY,46699,511.28,62557183,-0.00086
84398,2024/3/12,SPY,46699,516.78003,73114439,0.010757
84398,2024/3/13,SPY,46699,515.96997,55104088,-0.001568
84398,2024/3/14,SPY,46699,514.95001,110171820,-0.001977
84398,2024/3/15,SPY,46699,509.82999,107646297,-0.006845
84398,2024/3/18,SPY,46699,512.85999,88893331,0.005943
84398,2024/3/19,SPY,46699,515.71002,60755263,0.005557
84398,2024/3/20,SPY,46699,520.47998,69594574,0.009249
84398,2024/3/21,SPY,46699,522.20001,60256112,0.003305
84398,2024/3/22,SPY,46699,521.21002,79070842,-0.001896
84398,2024/3/25,SPY,46699,519.77002,48512108,-0.002763
84398,2024/3/26,SPY,46699,518.81,65463744,-0.001847
84398,2024/3/27,SPY,46699,523.16998,82999777,0.008404
84398,2024/3/28,SPY,46699,523.07001,96294886,-0.000191
84398,2024/4/1,SPY,46699,522.15997,62477540,-0.00174
84398,2024/4/2,SPY,46699,518.84003,74230308,-0.006358
84398,2024/4/3,SPY,46699,519.40997,59155759,0.001099
84398,2024/4/4,SPY,46699,513.07001,96858074,-0.012206
84398,2024/4/5,SPY,46699,518.42999,74546483,0.010447
84398,2024/4/8,SPY,46699,518.71997,48401752,0.000559
84398,2024/4/9,SPY,46699,519.32001,68124385,0.001157
84398,2024/4/10,SPY,46699,514.12,82652806,-0.010013
84398,2024/4/11,SPY,46699,518,70099007,0.007547
84398,2024/4/12,SPY,46699,510.85001,92561094,-0.013803
84398,2024/4/15,SPY,46699,504.45001,92101447,-0.012528
84398,2024/4/16,SPY,46699,503.53,73484020,-0.001824
84398,2024/4/17,SPY,46699,500.54999,75910305,-0.005918
84398,2024/4/18,SPY,46699,499.51999,74548085,-0.002058
84398,2024/4/19,SPY,46699,495.16,102212587,-0.008728
84398,2024/4/22,SPY,46699,499.72,67961048,0.009209
84398,2024/4/23,SPY,46699,505.64999,64633620,0.011867
84398,2024/4/24,SPY,46699,505.41,55928076,-0.000475
84398,2024/4/25,SPY,46699,503.48999,69122368,-0.003799
84398,2024/4/26,SPY,46699,508.26001,64306118,0.009474
84398,2024/4/29,SPY,46699,510.06,46415449,0.003541
84398,2024/4/30,SPY,46699,501.98001,77483566,-0.015841
84398,2024/5/1,SPY,46699,500.35001,80242839,-0.003247
84398,2024/5/2,SPY,46699,505.03,62550179,0.009353
84398,2024/5/3,SPY,46699,511.29001,72756709,0.012395
84398,2024/5/6,SPY,46699,516.57001,47264703,0.010327
84398,2024/5/7,SPY,46699,517.14001,52561299,0.001103
84398,2024/5/8,SPY,46699,517.19,42047214,0.000097
84398,2024/5/9,SPY,46699,520.16998,43643668,0.005762
84398,2024/5/10,SPY,46699,520.84003,52233171,0.001288
84398,2024/5/13,SPY,46699,520.90997,36716361,0.000134
84398,2024/5/14,SPY,46699,523.29999,57535867,0.004588
84398,2024/5/15,SPY,46699,529.78003,59504897,0.012383
84398,2024/5/16,SPY,46699,528.69,50244827,-0.002058
84398,2024/5/17,SPY,46699,529.45001,59187585,0.001438
84398,2024/5/20,SPY,46699,530.06,37764206,0.001152
84398,2024/5/21,SPY,46699,531.35999,33437001,0.002453
84398,2024/5/22,SPY,46699,529.83002,48389968,-0.002879
84398,2024/5/23,SPY,46699,525.96002,57211197,-0.007304
84398,2024/5/24,SPY,46699,529.44,41291076,0.006616
84398,2024/5/28,SPY,46699,529.81,36269602,0.000699
84398,2024/5/29,SPY,46699,526.09998,45190323,-0.007003
84398,2024/5/30,SPY,46699,522.60999,46468510,-0.006634
84398,2024/5/31,SPY,46699,527.37,90785755,0.009108
84398,2024/6/3,SPY,46699,527.79999,46835702,0.000815
84398,2024/6/4,SPY,46699,528.39001,34632661,0.001118
84398,2024/6/5,SPY,46699,534.66998,47610365,0.011885
84398,2024/6/6,SPY,46699,534.65997,30808530,-0.000019
84398,2024/6/7,SPY,46699,534.01001,43224525,-0.001216
84398,2024/6/10,SPY,46699,535.65997,35729252,0.00309
84398,2024/6/11,SPY,46699,536.95001,36383411,0.002408
84398,2024/6/12,SPY,46699,541.35999,63251305,0.008213
84398,2024/6/13,SPY,46699,542.45001,44760949,0.002013
84398,2024/6/14,SPY,46699,542.78003,40089895,0.000608
84398,2024/6/17,SPY,46699,547.09998,55839457,0.007959
84398,2024/6/18,SPY,46699,548.48999,41376417,0.002541
84398,2024/6/20,SPY,46699,547,70328226,-0.002717
84398,2024/6/21,SPY,46699,544.51001,64513859,-0.001336
84398,2024/6/24,SPY,46699,542.73999,45528654,-0.003251
84398,2024/6/25,SPY,46699,544.83002,38273346,0.003851
84398,2024/6/26,SPY,46699,545.51001,38550637,0.001248
84398,2024/6/27,SPY,46699,546.37,35041480,0.001576
84398,2024/6/28,SPY,46699,544.21997,76144535,-0.003935
84398,2024/7/1,SPY,46699,545.34003,40297810,0.002058
84398,2024/7/2,SPY,46699,549.01001,40434792,0.00673
84398,2024/7/3,SPY,46699,551.46002,32789911,0.004463
84398,2024/7/5,SPY,46699,554.64001,41488389,0.005766
84398,2024/7/8,SPY,46699,555.28003,36110451,0.001154
84398,2024/7/9,SPY,46699,555.82001,27314125,0.000972
84398,2024/7/10,SPY,46699,561.32001,38701220,0.009895
84398,2024/7/11,SPY,46699,556.47998,53054184,-0.008623
84398,2024/7/12,SPY,46699,559.98999,53084405,0.006308
84398,2024/7/15,SPY,46699,561.53003,40584293,0.00275
84398,2024/7/16,SPY,46699,564.85999,36475260,0.00593
84398,2024/7/17,SPY,46699,556.94,57118956,-0.014021
84398,2024/7/18,SPY,46699,552.65997,56270392,-0.007685
84398,2024/7/19,SPY,46699,548.98999,65509081,-0.006641
84398,2024/7/22,SPY,46699,554.65002,43346720,0.01031
84398,2024/7/23,SPY,46699,553.78003,34439561,-0.001569
84398,2024/7/24,SPY,46699,541.22998,74515266,-0.022663
84398,2024/7/25,SPY,46699,538.40997,61158288,-0.00521
84398,2024/7/26,SPY,46699,544.44,53763788,0.0112
84398,2024/7/29,SPY,46699,544.76001,39515824,0.000588
84398,2024/7/30,SPY,46699,542,46853632,-0.005066
84398,2024/7/31,SPY,46699,550.81,65663388,0.016255
84398,2024/8/1,SPY,46699,543.01001,76428732,-0.014161
84398,2024/8/2,SPY,46699,532.90002,82789070,-0.018618
84398,2024/8/5,SPY,46699,517.38,146267391,-0.029124
84398,2024/8/6,SPY,46699,522.15002,84826312,0.00922
84398,2024/8/7,SPY,46699,518.65997,70698340,-0.006684
84398,2024/8/8,SPY,46699,530.65002,63276589,0.023117
84398,2024/8/9,SPY,46699,532.98999,45619558,0.00441
84398,2024/8/12,SPY,46699,533.27002,42542069,0.000525
84398,2024/8/13,SPY,46699,542.03998,52333073,0.016446
84398,2024/8/14,SPY,46699,543.75,42446929,0.003155
84398,2024/8/15,SPY,46699,553.07001,60846812,0.01714
84398,2024/8/16,SPY,46699,554.31,44430728,0.002242
84398,2024/8/19,SPY,46699,559.60999,39121793,0.009561
84398,2024/8/20,SPY,46699,558.70001,33732264,-0.001626
84398,2024/8/21,SPY,46699,560.62,41514600,0.003437
84398,2024/8/22,SPY,46699,556.21997,56121456,-0.007848
84398,2024/8/23,SPY,46699,562.13,50639393,0.010625
84398,2024/8/26,SPY,46699,560.78998,35788609,-0.002384
84398,2024/8/27,SPY,46699,561.56,32693898,0.001373
84398,2024/8/28,SPY,46699,558.29999,41066024,-0.005805
84398,2024/8/29,SPY,46699,558.34998,38715176,0.00009
84398,2024/8/30,SPY,46699,563.67999,62700110,0.009546
84398,2024/9/3,SPY,46699,552.08002,60600113,-0.020579
84398,2024/9/4,SPY,46699,550.95001,47224939,-0.002047
84398,2024/9/5,SPY,46699,549.60999,44264258,-0.002432
84398,2024/9/6,SPY,46699,540.35999,68493805,-0.01683
84398,2024/9/9,SPY,46699,546.40997,40445822,0.011196
84398,2024/9/10,SPY,46699,548.78998,36394579,0.004356
84398,2024/9/11,SPY,46699,554.41998,75248608,0.010259
84398,2024/9/12,SPY,46699,559.09003,51892735,0.008423
84398,2024/9/13,SPY,46699,562.01001,39310501,0.005223
84398,2024/9/16,SPY,46699,562.84003,36656122,0.001477
84398,2024/9/17,SPY,46699,563.07001,49320970,0.000409
84398,2024/9/18,SPY,46699,561.40002,59044937,-0.002966
84398,2024/9/19,SPY,46699,570.97998,75315470,0.017064
84398,2024/9/20,SPY,46699,568.25,77503110,-0.001724
84398,2024/9/23,SPY,46699,569.66998,44116922,0.002499
84398,2024/9/24,SPY,46699,571.29999,46805672,0.002861
84398,2024/9/25,SPY,46699,570.03998,38428587,-0.002206
84398,2024/9/26,SPY,46699,572.29999,48336004,0.003965
84398,2024/9/27,SPY,46699,571.46997,42100928,-0.00145
84398,2024/9/30,SPY,46699,573.76001,63655448,0.004007
84398,2024/10/1,SPY,46699,568.62,72668778,-0.008958
84398,2024/10/2,SPY,46699,568.85999,38097798,0.000422
84398,2024/10/3,SPY,46699,567.82001,40846466,-0.001828
84398,2024/10/4,SPY,46699,572.97998,43005186,0.009087
84398,2024/10/7,SPY,46699,567.79999,49964690,-0.00904
84398,2024/10/8,SPY,46699,573.16998,37398693,0.009458
84398,2024/10/9,SPY,46699,577.14001,37912244,0.006926
84398,2024/10/10,SPY,46699,576.13,44138060,-0.00175
84398,2024/10/11,SPY,46699,579.58002,42267994,0.005988
84398,2024/10/14,SPY,46699,584.32001,36217215,0.008178
84398,2024/10/15,SPY,46699,579.78003,54203636,-0.00777
84398,2024/10/16,SPY,46699,582.29999,30725436,0.004346
84398,2024/10/17,SPY,46699,582.34998,34393714,0.000086
84398,2024/10/18,SPY,46699,584.59003,37416801,0.003847
84398,2024/10/21,SPY,46699,583.63,36439010,-0.001642
84398,2024/10/22,SPY,46699,583.32001,34183835,-0.000531
84398,2024/10/23,SPY,46699,577.98999,49314574,-0.009137
84398,2024/10/24,SPY,46699,579.23999,34979860,0.002163
84398,2024/10/25,SPY,46699,579.03998,47268176,-0.000345
84398,2024/10/28,SPY,46699,580.83002,30174704,0.003091
84398,2024/10/29,SPY,46699,581.77002,42899661,0.001618
84398,2024/10/30,SPY,46699,580.01001,41435839,-0.003025
84398,2024/10/31,SPY,46699,568.64001,60182451,-0.019603
84398,2024/11/1,SPY,46699,571.03998,45667533,0.004221
84398,2024/11/4,SPY,46699,569.81,38216975,-0.002154
84398,2024/11/5,SPY,46699,576.70001,39478322,0.012092
84398,2024/11/6,SPY,46699,591.03998,68181968,0.024866
84398,2024/11/7,SPY,46699,595.60999,47233212,0.007732
84398,2024/11/8,SPY,46699,598.19,46444893,0.004332
84398,2024/11/11,SPY,46699,598.76001,37586773,0.000953
84398,2024/11/12,SPY,46699,596.90002,43006128,-0.003106
84398,2024/11/13,SPY,46699,597.19,47388640,0.000486
84398,2024/11/14,SPY,46699,593.34998,38904109,-0.00643
84398,2024/11/15,SPY,46699,585.75,75988766,-0.012809
84398,2024/11/18,SPY,46699,588.15002,37084081,0.004097
84398,2024/11/19,SPY,46699,590.29999,49412046,0.003655
84398,2024/11/20,SPY,46699,590.5,50032576,0.000339
84398,2024/11/21,SPY,46699,593.66998,46750285,0.005368
84398,2024/11/22,SPY,46699,595.51001,38226390,0.003099
84398,2024/11/25,SPY,46699,597.53003,42441393,0.003392
84398,2024/11/26,SPY,46699,600.65002,45621288,0.005221
84398,2024/11/27,SPY,46699,598.83002,34000163,-0.00303
84398,2024/11/29,SPY,46699,602.54999,30177351,0.006212
84398,2024/12/2,SPY,46699,603.63,31745989,0.001792
84398,2024/12/3,SPY,46699,603.90997,26906629,0.000464
84398,2024/12/4,SPY,46699,607.65997,42787561,0.00621
84398,2024/12/5,SPY,46699,606.65997,28762183,-0.001646
84398,2024/12/6,SPY,46699,607.81,31241549,0.001896
84398,2024/12/9,SPY,46699,604.67999,34742738,-0.00515
84398,2024/12/10,SPY,46699,602.79999,37234515,-0.003109
84398,2024/12/11,SPY,46699,607.46002,28677723,0.007731
84398,2024/12/12,SPY,46699,604.33002,31543812,-0.005153
84398,2024/12/13,SPY,46699,604.21002,35904730,-0.000199
84398,2024/12/16,SPY,46699,606.78998,43695179,0.00427
84398,2024/12/17,SPY,46699,604.28998,55773545,-0.00412
84398,2024/12/18,SPY,46699,586.28003,108248729,-0.029803
84398,2024/12/19,SPY,46699,586.09998,85919452,-0.000307
84398,2024/12/20,SPY,46699,591.15002,125716674,0.01197
84398,2024/12/23,SPY,46699,594.69,57635828,0.005988
84398,2024/12/24,SPY,46699,601.29999,33160097,0.011115
84398,2024/12/26,SPY,46699,601.34003,41338891,0.000067
84398,2024/12/27,SPY,46699,595.01001,64969310,-0.010527
84398,2024/12/30,SPY,46699,588.21997,56578757,-0.011412
84398,2024/12/31,SPY,46699,586.08002,57052654,-0.003638
84788,2010/1/4,AMZN,15473,133.89999,7856942,-0.004609
84788,2010/1/5,AMZN,15473,134.69,9152608,0.0059
84788,2010/1/6,AMZN,15473,132.25,7435498,-0.018116
84788,2010/1/7,AMZN,15473,130,11335818,-0.017013
84788,2010/1/8,AMZN,15473,133.52,10135387,0.027077
84788,2010/1/11,AMZN,15473,130.308,9012968,-0.024056
84788,2010/1/12,AMZN,15473,127.35,9399693,-0.0227
84788,2010/1/13,AMZN,15473,129.11,10977301,0.01382
84788,2010/1/14,AMZN,15473,127.35,10051608,-0.013632
84788,2010/1/15,AMZN,15473,127.14,15801758,-0.001649
84788,2010/1/19,AMZN,15473,127.61,9170795,0.003697
84788,2010/1/20,AMZN,15473,125.78,9370184,-0.014341
84788,2010/1/21,AMZN,15473,126.62,10307502,0.006678
84788,2010/1/22,AMZN,15473,121.43,12071519,-0.040989
84788,2010/1/25,AMZN,15473,120.31,12375542,-0.009223
84788,2010/1/26,AMZN,15473,119.48,9887090,-0.006899
84788,2010/1/27,AMZN,15473,122.75,15285739,0.027369
84788,2010/1/28,AMZN,15473,126.03,28052074,0.026721
84788,2010/1/29,AMZN,15473,125.41,30248479,-0.004919
84788,2010/2/1,AMZN,15473,118.87,38873069,-0.052149
84788,2010/2/2,AMZN,15473,118.12,23611372,-0.006309
84788,2010/2/3,AMZN,15473,119.1,12756425,0.008297
84788,2010/2/4,AMZN,15473,115.94,13161262,-0.026532
84788,2010/2/5,AMZN,15473,117.39,11336572,0.012506
84788,2010/2/8,AMZN,15473,116.83,10096402,-0.00477
84788,2010/2/9,AMZN,15473,118.03,9477874,0.010271
84788,2010/2/10,AMZN,15473,117.36,6402557,-0.005677
84788,2010/2/11,AMZN,15473,120.09,8611525,0.023262
84788,2010/2/12,AMZN,15473,119.66,8248770,-0.003581
84788,2010/2/16,AMZN,15473,117.53,9118609,-0.0178
84788,2010/2/17,AMZN,15473,116.31,9118772,-0.01038
84788,2010/2/18,AMZN,15473,118.08,10010024,0.015218
84788,2010/2/19,AMZN,15473,117.52,7252567,-0.004743
84788,2010/2/22,AMZN,15473,118.01,6978063,0.00417
84788,2010/2/23,AMZN,15473,117.24,7279206,-0.006525
84788,2010/2/24,AMZN,15473,119.72,7573371,0.021153
84788,2010/2/25,AMZN,15473,118.2,9766383,-0.012696
84788,2010/2/26,AMZN,15473,118.4,5879065,0.001692
84788,2010/3/1,AMZN,15473,124.54,13791148,0.051858
84788,2010/3/2,AMZN,15473,125.53,12412903,0.007949
84788,2010/3/3,AMZN,15473,125.89,6627555,0.002868
84788,2010/3/4,AMZN,15473,128.53,7698040,0.020971
84788,2010/3/5,AMZN,15473,128.91,6957228,0.002957
84788,2010/3/8,AMZN,15473,130.11,5779674,0.009309
84788,2010/3/9,AMZN,15473,128.82001,6271816,-0.009915
84788,2010/3/10,AMZN,15473,130.50999,5823401,0.013119
84788,2010/3/11,AMZN,15473,133.58,7442399,0.023523
84788,2010/3/12,AMZN,15473,131.82001,6348012,-0.013176
84788,2010/3/15,AMZN,15473,131.13,6515432,-0.005234
84788,2010/3/16,AMZN,15473,131.78999,4296954,0.005033
84788,2010/3/17,AMZN,15473,131.34,4496959,-0.003415
84788,2010/3/18,AMZN,15473,132.75999,5209976,0.010812
84788,2010/3/19,AMZN,15473,130.35001,9120439,-0.018153
84788,2010/3/22,AMZN,15473,130.47,5655663,0.000921
84788,2010/3/23,AMZN,15473,129.25999,4344703,-0.009274
84788,2010/3/24,AMZN,15473,128.03999,4891230,-0.009438
84788,2010/3/25,AMZN,15473,134.73,16694776,0.052249
84788,2010/3/26,AMZN,15473,135.06,6767289,0.002449
84788,2010/3/29,AMZN,15473,135.12,4792019,0.000444
84788,2010/3/30,AMZN,15473,136.57899,6410256,0.010798
84788,2010/3/31,AMZN,15473,135.77,4798196,-0.005923
84788,2010/4/1,AMZN,15473,131.81,9048574,-0.029167
84788,2010/4/5,AMZN,15473,131.49001,6017293,-0.002428
84788,2010/4/6,AMZN,15473,135.56,8204454,0.030953
84788,2010/4/7,AMZN,15473,134.87,6128441,-0.00509
84788,2010/4/8,AMZN,15473,140.96001,13064752,0.045155
84788,2010/4/9,AMZN,15473,140.06,6199413,-0.006385
84788,2010/4/12,AMZN,15473,141.2,5644653,0.008139
84788,2010/4/13,AMZN,15473,140.16,4959869,-0.007365
84788,2010/4/14,AMZN,15473,144.28,8161550,0.029395
84788,2010/4/15,AMZN,15473,145.82001,8043272,0.010674
84788,2010/4/16,AMZN,15473,142.17101,8668737,-0.025024
84788,2010/4/19,AMZN,15473,142.42999,6226285,0.001822
84788,2010/4/20,AMZN,15473,144.2,4476032,0.012427
84788,2010/4/21,AMZN,15473,146.42999,7582665,0.015465
84788,2010/4/22,AMZN,15473,150.09,15714209,0.024995
84788,2010/4/23,AMZN,15473,143.63,19546462,-0.043041
84788,2010/4/26,AMZN,15473,147.11,9621280,0.024229
84788,2010/4/27,AMZN,15473,142.02,8959229,-0.0346
84788,2010/4/28,AMZN,15473,139.35001,9576904,-0.0188
84788,2010/4/29,AMZN,15473,141.73,6558843,0.017079
84788,2010/4/30,AMZN,15473,137.10001,6546704,-0.032668
84788,2010/5/3,AMZN,15473,137.49001,5923193,0.002845
84788,2010/5/4,AMZN,15473,129.83,13130042,-0.055713
84788,2010/5/5,AMZN,15473,130.92999,9755317,0.008473
84788,2010/5/6,AMZN,15473,128.71001,10620002,-0.016956
84788,2010/5/7,AMZN,15473,124.98,12376178,-0.02898
84788,2010/5/10,AMZN,15473,131.28999,7045710,0.050488
84788,2010/5/11,AMZN,15473,130.46001,6367724,-0.006322
84788,2010/5/12,AMZN,15473,133.87,6088334,0.026138
84788,2010/5/13,AMZN,15473,131.47,6151616,-0.017928
84788,2010/5/14,AMZN,15473,128.533,5471097,-0.02234
84788,2010/5/17,AMZN,15473,128.91,5829677,0.002933
84788,2010/5/18,AMZN,15473,126.28,5430909,-0.020402
84788,2010/5/19,AMZN,15473,124.59,6696981,-0.013383
84788,2010/5/20,AMZN,15473,119.71,8947754,-0.039168
84788,2010/5/21,AMZN,15473,122.72,8249826,0.025144
84788,2010/5/24,AMZN,15473,122.12,4718772,-0.004889
84788,2010/5/25,AMZN,15473,124.86,7225806,0.022437
84788,2010/5/26,AMZN,15473,123.21,7289914,-0.013215
84788,2010/5/27,AMZN,15473,126.7,4938556,0.028326
84788,2010/5/28,AMZN,15473,125.46,4153847,-0.009787
84788,2010/6/1,AMZN,15473,123.24,3864262,-0.017695
84788,2010/6/2,AMZN,15473,126.31,4943127,0.024911
84788,2010/6/3,AMZN,15473,128.75999,5472676,0.019397
84788,2010/6/4,AMZN,15473,122.77,5722989,-0.046521
84788,2010/6/7,AMZN,15473,122.01,6853987,-0.00619
84788,2010/6/8,AMZN,15473,118.835,11912046,-0.026022
84788,2010/6/9,AMZN,15473,117.91,7689569,-0.007784
84788,2010/6/10,AMZN,15473,123.21,6314362,0.044949
84788,2010/6/11,AMZN,15473,123.03,4393088,-0.001461
84788,2010/6/14,AMZN,15473,123.83,4090429,0.006503
84788,2010/6/15,AMZN,15473,126.84,4698604,0.024307
84788,2010/6/16,AMZN,15473,126.9,4122896,0.000473
84788,2010/6/17,AMZN,15473,125.89,3624558,-0.007959
84788,2010/6/18,AMZN,15473,125.83,3984767,-0.000477
84788,2010/6/21,AMZN,15473,122.55,5561708,-0.026067
84788,2010/6/22,AMZN,15473,122.307,6496137,-0.001983
84788,2010/6/23,AMZN,15473,121.45,5712559,-0.007007
84788,2010/6/24,AMZN,15473,118.33,8165396,-0.02569
84788,2010/6/25,AMZN,15473,121,5993389,0.022564
84788,2010/6/28,AMZN,15473,117.8,5831267,-0.026446
84788,2010/6/29,AMZN,15473,108.61,13437939,-0.078014
84788,2010/6/30,AMZN,15473,109.26,10112766,0.005985
84788,2010/7/1,AMZN,15473,110.96,8893427,0.015559
84788,2010/7/2,AMZN,15473,109.14,4660975,-0.016402
84788,2010/7/6,AMZN,15473,110.06,5453436,0.00843
84788,2010/7/7,AMZN,15473,113.43,5176003,0.03062
84788,2010/7/8,AMZN,15473,116.22,7028793,0.024597
84788,2010/7/9,AMZN,15473,117.26,4231776,0.008949
84788,2010/7/12,AMZN,15473,119.51,4987606,0.019188
84788,2010/7/13,AMZN,15473,123.65,7321472,0.034641
84788,2010/7/14,AMZN,15473,123.3,5461705,-0.002831
84788,2010/7/15,AMZN,15473,122.06,6294061,-0.010057
84788,2010/7/16,AMZN,15473,118.49,6469719,-0.029248
84788,2010/7/19,AMZN,15473,119.94,5202772,0.012237
84788,2010/7/20,AMZN,15473,120.1,7042002,0.001334
84788,2010/7/21,AMZN,15473,117.43,5166473,-0.022231
84788,2010/7/22,AMZN,15473,120.07,15510777,0.022481
84788,2010/7/23,AMZN,15473,118.87,43202622,-0.009994
84788,2010/7/26,AMZN,15473,118.4,11499769,-0.003954
84788,2010/7/27,AMZN,15473,117.13,8114405,-0.010726
84788,2010/7/28,AMZN,15473,117.13,5687448,0
84788,2010/7/29,AMZN,15473,116.86,6426915,-0.002305
84788,2010/7/30,AMZN,15473,117.89,7356495,0.008814
84788,2010/8/2,AMZN,15473,120.07,5678326,0.018492
84788,2010/8/3,AMZN,15473,122.42,6182632,0.019572
84788,2010/8/4,AMZN,15473,127.58,9621559,0.04215
84788,2010/8/5,AMZN,15473,127.83,4453562,0.00196
84788,2010/8/6,AMZN,15473,128.32001,5285154,0.003833
84788,2010/8/9,AMZN,15473,128.83,5318441,0.003974
84788,2010/8/10,AMZN,15473,130,5956007,0.009082
84788,2010/8/11,AMZN,15473,125.89,5804463,-0.031615
84788,2010/8/12,AMZN,15473,126.56,4556560,0.005322
84788,2010/8/13,AMZN,15473,124.69,4139987,-0.014776
84788,2010/8/16,AMZN,15473,126.07,4177814,0.011067
84788,2010/8/17,AMZN,15473,128.86,5250348,0.022131
84788,2010/8/18,AMZN,15473,129.64999,8144969,0.006131
84788,2010/8/19,AMZN,15473,127.57,5827337,-0.016043
84788,2010/8/20,AMZN,15473,127.76,4355641,0.001489
84788,2010/8/23,AMZN,15473,126.6,4044118,-0.00908
84788,2010/8/24,AMZN,15473,124.53,5573726,-0.016351
84788,2010/8/25,AMZN,15473,126.85,5568725,0.01863
84788,2010/8/26,AMZN,15473,124.86,4938748,-0.015688
84788,2010/8/27,AMZN,15473,126.64,5273218,0.014256
84788,2010/8/30,AMZN,15473,123.79,3591172,-0.022505
84788,2010/8/31,AMZN,15473,124.83,4408406,0.008401
84788,2010/9/1,AMZN,15473,132.49001,7506651,0.061363
84788,2010/9/2,AMZN,15473,135.21001,5627361,0.02053
84788,2010/9/3,AMZN,15473,138.78999,6887734,0.026477
84788,2010/9/7,AMZN,15473,137.22,4053682,-0.011312
84788,2010/9/8,AMZN,15473,139.14,6061702,0.013992
84788,2010/9/9,AMZN,15473,140.38,5145720,0.008912
84788,2010/9/10,AMZN,15473,142.44,5245961,0.014674
84788,2010/9/13,AMZN,15473,145.07001,5283671,0.018464
84788,2010/9/14,AMZN,15473,145.75,4516787,0.004687
84788,2010/9/15,AMZN,15473,145.45,5095465,-0.002058
84788,2010/9/16,AMZN,15473,148.13,6009256,0.018426
84788,2010/9/17,AMZN,15473,148.325,7447425,0.001316
84788,2010/9/20,AMZN,15473,151.30479,6721772,0.02009
84788,2010/9/21,AMZN,15473,150.73,7820534,-0.003799
84788,2010/9/22,AMZN,15473,151.83,6894715,0.007298
84788,2010/9/23,AMZN,15473,152.85001,7379644,0.006718
84788,2010/9/24,AMZN,15473,160.73,10985757,0.051554
84788,2010/9/27,AMZN,15473,159.37,6728174,-0.008461
84788,2010/9/28,AMZN,15473,159.7,8808200,0.002071
84788,2010/9/29,AMZN,15473,158.99001,7543824,-0.004446
84788,2010/9/30,AMZN,15473,157.06,8002357,-0.012139
84788,2010/10/1,AMZN,15473,153.71001,9316291,-0.021329
84788,2010/10/4,AMZN,15473,155.39,5677059,0.01093
84788,2010/10/5,AMZN,15473,160.87,5942705,0.035266
